Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Price,Quantity,Payment_Status,order_date,unit_price,currency,unit_price_eur,quantity,gross_revenue_eur,returns_count,refund_amount,any_return_status,tickets_count,avg_sentiment,top_topic,is_returned,refund_rate
100564,2023-12-03,C0001,Smart Home,NordLock Pro,223.08,1,Paid,2023-12-03,223.08,EUR,223.08,1,223.08,0,0.0,,0,0.0,no_ticket,0,0.0
100145,21/11/2023,C0170,Accessories,Charger,30.35,2,Paid,2023-11-21,30.35,EUR,30.35,2,60.7,0,0.0,,0,0.0,no_ticket,0,0.0
100663,2023-12-05,C0066,Smart Home,NordLock Pro,200.01,1,Paid,2023-12-05,200.01,EUR,200.01,1,200.01,1,200.01,Processed,3,-0.3333333333333333,app_connectivity,1,1.0
100814,08/12/2023,C0001,Smart Home,NordLock Pro,"181,89 EUR",1,Paid,2023-12-08,181.89,EUR,181.89,1,181.89,0,0.0,,0,0.0,no_ticket,0,0.0
100275,2023-11-25,C0004,Accessories,Phone Case,"19,93 EUR",2,Paid,2023-11-25,19.93,EUR,19.93,2,39.86,0,0.0,,0,0.0,no_ticket,0,0.0
100972,11/12/2023,C0005,Smart Home,NordLock Pro,216.12,2,Pending,2023-12-11,216.12,EUR,216.12,2,432.24,0,0.0,,0,0.0,no_ticket,0,0.0
100673,2023-12-05,C0016,Electronics,Tablet A,507.23,1,Paid,2023-12-05,507.23,EUR,507.23,1,507.23,0,0.0,,0,0.0,no_ticket,0,0.0
100793,07/12/2023,C0083,Accessories,USB-C Cable,19.69,2,Paid,2023-12-07,19.69,EUR,19.69,2,39.38,0,0.0,,0,0.0,no_ticket,0,0.0
100752,2023-12-07,C0271,Smart Home,NordLock Pro,212.22,2,Paid,2023-12-07,212.22,EUR,212.22,2,424.44,0,0.0,,2,0.0,app_connectivity,0,0.0
100730,2023-12-06,C0115,Accessories,Wireless Mouse,58.87,1,Paid,2023-12-06,58.87,EUR,58.87,1,58.87,0,0.0,,1,0.0,defect_quality,0,0.0
100609,2023-12-04,C0004,Smart Home,NordCam Mini,62,1,Paid,2023-12-04,62.0,EUR,62.0,1,62.0,0,0.0,,0,0.0,no_ticket,0,0.0
100825,08/12/2023,C0021,Electronics,Tablet A,652.84,1,Paid,2023-12-08,652.84,EUR,652.84,1,652.84,0,0.0,,0,0.0,no_ticket,0,0.0
100088,2023-11-18,C0027,Accessories,Charger,"20,20 EUR",1,Paid,2023-11-18,20.2,EUR,20.2,1,20.2,0,0.0,,0,0.0,no_ticket,0,0.0
100945,2023-12-11,C0012,Electronics,Tablet A,"736,42 EUR",2,Paid,2023-12-11,736.42,EUR,736.42,2,1472.84,0,0.0,,0,0.0,no_ticket,0,0.0
100853,09/12/2023,C0042,Electronics,Smartphone Z,1004,1,Paid,2023-12-09,1004.0,EUR,1004.0,1,1004.0,0,0.0,,0,0.0,no_ticket,0,0.0
100307,2023-11-26,C0003,Electronics,Smartphone Z,912.54,1,Paid,2023-11-26,912.54,EUR,912.54,1,912.54,0,0.0,,0,0.0,no_ticket,0,0.0
100552,2023-12-02,C0145,Electronics,TV Pro,1419,1,Paid,2023-12-02,1419.0,EUR,1419.0,1,1419.0,0,0.0,,0,0.0,no_ticket,0,0.0
100188,2023-11-22,C0001,Electronics,Smartphone Z,"851,41 EUR",1,Paid,2023-11-22,851.41,EUR,851.41,1,851.41,0,0.0,,0,0.0,no_ticket,0,0.0
100892,2023-12-10,C0009,Accessories,Wireless Mouse,25.68,1,Paid,2023-12-10,25.68,EUR,25.68,1,25.68,0,0.0,,0,0.0,no_ticket,0,0.0
100288,2023-11-25,C0003,Accessories,Charger,$29.37,1,Paid,2023-11-25,29.37,USD,27.020400000000002,1,27.020400000000002,0,0.0,,0,0.0,no_ticket,0,0.0
100871,2023-12-09,C0075,Smart Home,NordLock Pro,185.47,1,Paid,2023-12-09,185.47,EUR,185.47,1,185.47,0,0.0,,2,0.5,defect_quality,0,0.0
100668,2023-12-05,C0030,Electronics,Laptop X,$1686.77,1,Paid,2023-12-05,1686.77,USD,1551.8284,1,1551.8284,0,0.0,,0,0.0,no_ticket,0,0.0
101001,12/12/2023,C0004,Smart Home,NordLock Pro,$186.38,1,Pending,2023-12-12,186.38,USD,171.4696,1,171.4696,0,0.0,,0,0.0,no_ticket,0,0.0
101061,2023-12-13,C0001,Accessories,Screen Protector,8.08,2,Paid,2023-12-13,8.08,EUR,8.08,2,16.16,0,0.0,,0,0.0,no_ticket,0,0.0
100756,2023-12-07,C0001,Accessories,Charger,43.27,1,Paid,2023-12-07,43.27,EUR,43.27,1,43.27,0,0.0,,0,0.0,no_ticket,0,0.0
100372,2023-11-28,C0005,Accessories,Accessory Bundle,$36.70,2,Paid,2023-11-28,36.7,USD,33.764,2,67.528,0,0.0,,0,0.0,no_ticket,0,0.0
100050,2023-11-17,C0003,Electronics,Tablet A,336.05,2,Paid,2023-11-17,336.05,EUR,336.05,2,672.1,0,0.0,,0,0.0,no_ticket,0,0.0
100454,2023-11-30,C0006,Electronics,Smartphone Z,$1061.74,1,Paid,2023-11-30,1061.74,USD,976.8008000000001,1,976.8008000000001,0,0.0,,0,0.0,no_ticket,0,0.0
100549,02/12/2023,C0001,Smart Home,NordLock Pro,190.10,1,Paid,2023-12-02,190.1,EUR,190.1,1,190.1,0,0.0,,0,0.0,no_ticket,0,0.0
100248,2023-11-24,C0001,Accessories,Wireless Mouse,26.62,1,Paid,2023-11-24,26.62,EUR,26.62,1,26.62,0,0.0,,0,0.0,no_ticket,0,0.0
101195,2023-11-23,C0002,Electronics,Laptop X,1577,1,Paid,2023-11-23,1577.0,EUR,1577.0,1,1577.0,0,0.0,,0,0.0,no_ticket,0,0.0
100398,2023-11-29,C0019,Smart Home,NordLock Pro,201.64,1,Paid,2023-11-29,201.64,EUR,201.64,1,201.64,0,0.0,,0,0.0,no_ticket,0,0.0
100865,2023-12-09,C0055,Electronics,Tablet A,"772,98 EUR",1,Paid,2023-12-09,772.98,EUR,772.98,1,772.98,0,0.0,,1,0.0,app_connectivity,0,0.0
100601,2023-12-04,C0001,Accessories,Wireless Mouse,32,1,Pending,2023-12-04,32.0,EUR,32.0,1,32.0,0,0.0,,0,0.0,no_ticket,0,0.0
100662,2023-12-05,C0004,Smart Home,NordLock Pro,"238,67 EUR",1,Paid,2023-12-05,238.67,EUR,238.67,1,238.67,0,0.0,,0,0.0,no_ticket,0,0.0
100833,2023-12-08,C0027,Electronics,NoiseCancel Headphones,"248,37 EUR",1,Paid,2023-12-08,248.37,EUR,248.37,1,248.37,0,0.0,,0,0.0,no_ticket,0,0.0
101124,14/12/2023,C0197,Accessories,Screen Protector,"12,14 EUR",1,Paid,2023-12-14,12.14,EUR,12.14,1,12.14,0,0.0,,0,0.0,no_ticket,0,0.0
100838,2023-12-08,C0003,Smart Home,NordLock Pro,$188.83,1,Paid,2023-12-08,188.83,USD,173.72360000000003,1,173.72360000000003,1,0.0,Rejected,1,-2.0,defect_quality,1,0.0
100034,16/11/2023,C0001,Accessories,Accessory Bundle,$34.22,2,Paid,2023-11-16,34.22,USD,31.482400000000002,2,62.964800000000004,0,0.0,,0,0.0,no_ticket,0,0.0
100089,2023-11-18,C0002,Accessories,Screen Protector,12.91,1,Paid,2023-11-18,12.91,EUR,12.91,1,12.91,0,0.0,,0,0.0,no_ticket,0,0.0
100357,2023-11-28,C0208,Electronics,Smartphone Z,1034.43,1,Paid,2023-11-28,1034.43,EUR,1034.43,1,1034.43,0,0.0,,1,-3.0,defect_quality,0,0.0
100567,2023-12-03,C0001,Electronics,Tablet A,631.82,1,Paid,2023-12-03,631.82,EUR,631.82,1,631.82,0,0.0,,0,0.0,no_ticket,0,0.0
100918,2023-12-10,C0035,Accessories,Accessory Bundle,98.54,1,Paid,2023-12-10,98.54,EUR,98.54,1,98.54,1,98.54,Processed,2,-1.5,defect_quality,1,1.0
100517,02/12/2023,C0117,Accessories,Phone Case,33.43,1,Paid,2023-12-02,33.43,EUR,33.43,1,33.43,0,0.0,,0,0.0,no_ticket,0,0.0
100085,18/11/2023,C0020,Accessories,Charger,$45.43,2,Paid,2023-11-18,45.43,USD,41.7956,2,83.5912,0,0.0,,0,0.0,no_ticket,0,0.0
100773,2023-12-07,C0004,Electronics,Smartphone Z,"893,14 EUR",1,Paid,2023-12-07,893.14,EUR,893.14,1,893.14,0,0.0,,0,0.0,no_ticket,0,0.0
100347,27/11/2023,C0006,Electronics,TV Pro,937.66,2,Paid,2023-11-27,937.66,EUR,937.66,2,1875.32,0,0.0,,0,0.0,no_ticket,0,0.0
100539,2023-12-02,C0008,Electronics,TV Pro,$1441.81,1,Paid,2023-12-02,1441.81,USD,1326.4652,1,1326.4652,0,0.0,,0,0.0,no_ticket,0,0.0
100132,2023-11-20,C0001,Electronics,Laptop X,"1612,31 EUR",2,Paid,2023-11-20,1612.31,EUR,1612.31,2,3224.62,0,0.0,,0,0.0,no_ticket,0,0.0
100376,2023-11-28,C0006,Smart Home,NordLock Pro,224.20,1,Paid,2023-11-28,224.2,EUR,224.2,1,224.2,0,0.0,,0,0.0,no_ticket,0,0.0
101034,12/12/2023,C0214,Accessories,Charger,15.36,2,Paid,2023-12-12,15.36,EUR,15.36,2,30.72,0,0.0,,0,0.0,no_ticket,0,0.0
100616,2023-12-04,C0005,Accessories,Screen Protector,$5.04,1,Failed,2023-12-04,5.04,USD,4.6368,1,4.6368,0,0.0,,0,0.0,no_ticket,0,0.0
100822,2023-12-08,C0242,Smart Home,NordLock Pro,200.64,1,Paid,2023-12-08,200.64,EUR,200.64,1,200.64,0,0.0,,0,0.0,no_ticket,0,0.0
100362,2023-11-28,C0004,Accessories,Charger,43.85,2,Paid,2023-11-28,43.85,EUR,43.85,2,87.7,0,0.0,,0,0.0,no_ticket,0,0.0
100428,2023-11-29,C0027,Accessories,Accessory Bundle,"69,78 EUR",1,Paid,2023-11-29,69.78,EUR,69.78,1,69.78,0,0.0,,0,0.0,no_ticket,0,0.0
101032,2023-12-12,C0125,Accessories,Phone Case,"38,23 EUR",2,Paid,2023-12-12,38.23,EUR,38.23,2,76.46,0,0.0,,1,0.0,defect_quality,0,0.0
100342,2023-11-27,C0024,Accessories,Phone Case,"36,96 EUR",2,Paid,2023-11-27,36.96,EUR,36.96,2,73.92,0,0.0,,0,0.0,no_ticket,0,0.0
100498,2023-12-01,C0013,Accessories,Screen Protector,9.20,1,Paid,2023-12-01,9.2,EUR,9.2,1,9.2,0,0.0,,0,0.0,no_ticket,0,0.0
100758,2023-12-07,C0057,Smart Home,NordLock Pro,$239.23,1,Paid,2023-12-07,239.23,USD,220.0916,1,220.0916,0,0.0,,2,-1.0,defect_quality,0,0.0
101020,12/12/2023,C0013,Accessories,Screen Protector,12.92,1,Paid,2023-12-12,12.92,EUR,12.92,1,12.92,0,0.0,,0,0.0,no_ticket,0,0.0
101146,03/12/2023,C0002,Smart Home,NordLock Pro,"192,26 EUR",1,Paid,2023-12-03,192.26,EUR,192.26,1,192.26,0,0.0,,0,0.0,no_ticket,0,0.0
100734,06/12/2023,C0009,Smart Home,NordTherm,106.57,1,Failed,2023-12-06,106.57,EUR,106.57,1,106.57,0,0.0,,0,0.0,no_ticket,0,0.0
100063,17/11/2023,C0046,Electronics,TV Pro,1698.27,1,Paid,2023-11-17,1698.27,EUR,1698.27,1,1698.27,0,0.0,,0,0.0,no_ticket,0,0.0
100636,04/12/2023,C0008,Accessories,Accessory Bundle,37.42,4,Paid,2023-12-04,37.42,EUR,37.42,4,149.68,0,0.0,,0,0.0,no_ticket,0,0.0
100914,2023-12-10,C0118,Accessories,USB-C Cable,"14,98 EUR",1,Paid,2023-12-10,14.98,EUR,14.98,1,14.98,0,0.0,,2,-2.0,refund_return,0,0.0
100468,2023-11-30,C0001,Electronics,TV Pro,"958,27 EUR",1,Paid,2023-11-30,958.27,EUR,958.27,1,958.27,0,0.0,,0,0.0,no_ticket,0,0.0
100220,2023-11-24,C0073,Accessories,Accessory Bundle,"44,98 EUR",2,Paid,2023-11-24,44.98,EUR,44.98,2,89.96,0,0.0,,1,-1.0,delivery,0,0.0
100443,30/11/2023,C0009,Electronics,Tablet A,487.70,1,Paid,2023-11-30,487.7,EUR,487.7,1,487.7,0,0.0,,0,0.0,no_ticket,0,0.0
100153,2023-11-21,C0106,Electronics,Laptop X,1426.23,1,Paid,2023-11-21,1426.23,EUR,1426.23,1,1426.23,0,0.0,,0,0.0,no_ticket,0,0.0
100326,2023-11-27,C0019,Smart Home,NordLock Pro,"238,66 EUR",1,Paid,2023-11-27,238.66,EUR,238.66,1,238.66,0,0.0,,0,0.0,no_ticket,0,0.0
100308,2023-11-26,C0301,Accessories,Charger,42,1,Paid,2023-11-26,42.0,EUR,42.0,1,42.0,0,0.0,,0,0.0,no_ticket,0,0.0
100859,2023-12-09,C0047,Electronics,TV Pro,1295.10,1,Paid,2023-12-09,1295.1,EUR,1295.1,1,1295.1,0,0.0,,2,-2.5,defect_quality,0,0.0
100613,2023-12-04,C0005,Electronics,Smartphone Z,"701,94 EUR",1,Paid,2023-12-04,701.94,EUR,701.94,1,701.94,0,0.0,,0,0.0,no_ticket,0,0.0
100585,2023-12-03,C0067,Smart Home,NordTherm,84.35,1,Paid,2023-12-03,84.35,EUR,84.35,1,84.35,0,0.0,,0,0.0,no_ticket,0,0.0
100606,2023-12-04,C0003,Accessories,Screen Protector,5,2,Paid,2023-12-04,5.0,EUR,5.0,2,10.0,1,10.0,Processed,0,0.0,no_ticket,1,1.0
100204,23/11/2023,C0239,Electronics,NoiseCancel Headphones,204.43,1,Paid,2023-11-23,204.43,EUR,204.43,1,204.43,0,0.0,,0,0.0,no_ticket,0,0.0
100772,07/12/2023,C0001,Accessories,Charger,43.23,1,Paid,2023-12-07,43.23,EUR,43.23,1,43.23,0,0.0,,0,0.0,no_ticket,0,0.0
100399,29/11/2023,C0262,Electronics,NoiseCancel Headphones,186.48,1,Paid,2023-11-29,186.48,EUR,186.48,1,186.48,0,0.0,,0,0.0,no_ticket,0,0.0
100005,15/11/2023,C0003,Electronics,Tablet A,"553,75 EUR",1,Paid,2023-11-15,553.75,EUR,553.75,1,553.75,0,0.0,,0,0.0,no_ticket,0,0.0
101147,2023-11-24,C0276,Smart Home,NordLock Pro,205.21,1,Paid,2023-11-24,205.21,EUR,205.21,1,205.21,1,205.21,Processed,4,-1.25,defect_quality,1,1.0
100893,2023-12-10,C0224,Accessories,Accessory Bundle,47.39,1,Paid,2023-12-10,47.39,EUR,47.39,1,47.39,0,0.0,,0,0.0,no_ticket,0,0.0
100900,2023-12-10,C0001,Accessories,USB-C Cable,"11,88 EUR",1,Paid,2023-12-10,11.88,EUR,11.88,1,11.88,0,0.0,,0,0.0,no_ticket,0,0.0
100130,2023-11-20,C0271,Electronics,Laptop X,"1 394,09 EUR",1,Paid,2023-11-20,394.09,EUR,394.09,1,394.09,0,0.0,,0,0.0,no_ticket,0,0.0
100701,06/12/2023,C0120,Accessories,USB-C Cable,"17,86 EUR",2,Paid,2023-12-06,17.86,EUR,17.86,2,35.72,0,0.0,,0,0.0,no_ticket,0,0.0
100845,09/12/2023,C0001,Smart Home,NordLock Pro,"202,58 EUR",1,Paid,2023-12-09,202.58,EUR,202.58,1,202.58,0,0.0,,0,0.0,no_ticket,0,0.0
100994,12/12/2023,C0023,Smart Home,NordLock Pro,$192.70,1,Paid,2023-12-12,192.7,USD,177.284,1,177.284,0,0.0,,0,0.0,no_ticket,0,0.0
100458,2023-11-30,C0030,Smart Home,NordLock Pro,$214.91,1,Paid,2023-11-30,214.91,USD,197.71720000000002,1,197.71720000000002,0,0.0,,0,0.0,no_ticket,0,0.0
100072,2023-11-18,C0001,Accessories,Phone Case,25,1,Paid,2023-11-18,25.0,EUR,25.0,1,25.0,0,0.0,,0,0.0,no_ticket,0,0.0
101053,13/12/2023,C0004,Electronics,TV Pro,"1 346,87 EUR",1,Paid,2023-12-13,346.87,EUR,346.87,1,346.87,0,0.0,,0,0.0,no_ticket,0,0.0
100672,2023-12-05,C0007,Electronics,NoiseCancel Headphones,196,1,Paid,2023-12-05,196.0,EUR,196.0,1,196.0,0,0.0,,0,0.0,no_ticket,0,0.0
100656,05/12/2023,C0001,Smart Home,NordLock Pro,210,1,Paid,2023-12-05,210.0,EUR,210.0,1,210.0,0,0.0,,0,0.0,no_ticket,0,0.0
101164,29/11/2023,C0296,Accessories,Accessory Bundle,"52,01 EUR",2,Paid,2023-11-29,52.01,EUR,52.01,2,104.02,0,0.0,,0,0.0,no_ticket,0,0.0
100262,2023-11-25,C0033,Electronics,Smartphone Z,948.32,1,Paid,2023-11-25,948.32,EUR,948.32,1,948.32,1,948.32,Processed,0,0.0,no_ticket,1,1.0
101043,13/12/2023,C0002,Accessories,Accessory Bundle,"46,99 EUR",2,Paid,2023-12-13,46.99,EUR,46.99,2,93.98,0,0.0,,0,0.0,no_ticket,0,0.0
100538,02/12/2023,C0007,Accessories,Accessory Bundle,"82,45 EUR",2,Paid,2023-12-02,82.45,EUR,82.45,2,164.9,0,0.0,,0,0.0,no_ticket,0,0.0
100203,23/11/2023,C0079,Accessories,USB-C Cable,11.15,1,Paid,2023-11-23,11.15,EUR,11.15,1,11.15,0,0.0,,0,0.0,no_ticket,0,0.0
101152,2023-11-24,C0126,Accessories,USB-C Cable,"9,10 EUR",1,Paid,2023-11-24,9.1,EUR,9.1,1,9.1,0,0.0,,0,0.0,no_ticket,0,0.0
100071,2023-11-17,C0035,Accessories,USB-C Cable,15,4,Paid,2023-11-17,15.0,EUR,15.0,4,60.0,0,0.0,,0,0.0,no_ticket,0,0.0
101128,14/12/2023,C0283,Electronics,TV Pro,1490.50,1,Paid,2023-12-14,1490.5,EUR,1490.5,1,1490.5,0,0.0,,0,0.0,no_ticket,0,0.0
100954,2023-12-11,C0187,Accessories,Accessory Bundle,"97,99 EUR",2,Paid,2023-12-11,97.99,EUR,97.99,2,195.98,0,0.0,,1,-1.0,delivery,0,0.0
100128,2023-11-20,C0120,Accessories,Phone Case,33.65,1,Paid,2023-11-20,33.65,EUR,33.65,1,33.65,0,0.0,,0,0.0,no_ticket,0,0.0
100371,28/11/2023,C0013,Electronics,Smartphone Z,"922,19 EUR",1,Paid,2023-11-28,922.19,EUR,922.19,1,922.19,0,0.0,,0,0.0,no_ticket,0,0.0
100135,20/11/2023,C0098,Electronics,Laptop X,1417.96,1,Paid,2023-11-20,1417.96,EUR,1417.96,1,1417.96,0,0.0,,0,0.0,no_ticket,0,0.0
100485,01/12/2023,C0060,Electronics,NoiseCancel Headphones,327.51,1,Paid,2023-12-01,327.51,EUR,327.51,1,327.51,0,0.0,,0,0.0,no_ticket,0,0.0
100816,2023-12-08,C0031,Smart Home,NordLock Pro,"207,28 EUR",1,Paid,2023-12-08,207.28,EUR,207.28,1,207.28,1,207.28,Processed,1,0.0,delivery,1,1.0
100222,2023-11-24,C0070,Accessories,Wireless Mouse,"39,86 EUR",1,Paid,2023-11-24,39.86,EUR,39.86,1,39.86,0,0.0,,0,0.0,no_ticket,0,0.0
101093,2023-12-14,C0001,Electronics,NoiseCancel Headphones,"307,32 EUR",1,Paid,2023-12-14,307.32,EUR,307.32,1,307.32,0,0.0,,0,0.0,no_ticket,0,0.0
101050,13/12/2023,C0012,Electronics,NoiseCancel Headphones,"223,42 EUR",1,Paid,2023-12-13,223.42,EUR,223.42,1,223.42,0,0.0,,0,0.0,no_ticket,0,0.0
101129,2023-12-14,C0001,Electronics,TV Pro,$932.28,1,Paid,2023-12-14,932.28,USD,857.6976,1,857.6976,0,0.0,,0,0.0,no_ticket,0,0.0
100697,06/12/2023,C0001,Electronics,TV Pro,$1320.84,2,Paid,2023-12-06,1320.84,USD,1215.1728,2,2430.3456,0,0.0,,0,0.0,no_ticket,0,0.0
100657,2023-12-05,C0001,Smart Home,NordPlug,31.03,1,Failed,2023-12-05,31.03,EUR,31.03,1,31.03,0,0.0,,0,0.0,no_ticket,0,0.0
100406,2023-11-29,C0143,Electronics,Tablet A,349.95,1,Paid,2023-11-29,349.95,EUR,349.95,1,349.95,0,0.0,,0,0.0,no_ticket,0,0.0
100736,2023-12-06,C0002,Smart Home,NordTherm,"85,29 EUR",1,Paid,2023-12-06,85.29,EUR,85.29,1,85.29,0,0.0,,0,0.0,no_ticket,0,0.0
100531,02/12/2023,C0004,Accessories,Wireless Mouse,23.82,1,Paid,2023-12-02,23.82,EUR,23.82,1,23.82,0,0.0,,0,0.0,no_ticket,0,0.0
101090,14/12/2023,C0002,Smart Home,NordLock Pro,219.32,1,Paid,2023-12-14,219.32,EUR,219.32,1,219.32,0,0.0,,0,0.0,no_ticket,0,0.0
100602,2023-12-04,C0007,Electronics,Tablet A,"529,46 EUR",1,Paid,2023-12-04,529.46,EUR,529.46,1,529.46,0,0.0,,0,0.0,no_ticket,0,0.0
100211,2023-11-23,C0005,Electronics,Smartphone Z,988,1,Paid,2023-11-23,988.0,EUR,988.0,1,988.0,0,0.0,,0,0.0,no_ticket,0,0.0
100388,28/11/2023,C0001,Electronics,Tablet A,$599.27,2,Paid,2023-11-28,599.27,USD,551.3284,2,1102.6568,0,0.0,,0,0.0,no_ticket,0,0.0
101158,2023-12-04,C0040,Accessories,USB-C Cable,13,3,Paid,2023-12-04,13.0,EUR,13.0,3,39.0,0,0.0,,1,0.0,defect_quality,0,0.0
100711,2023-12-06,C0010,Accessories,Wireless Mouse,"29,11 EUR",1,Paid,2023-12-06,29.11,EUR,29.11,1,29.11,0,0.0,,0,0.0,no_ticket,0,0.0
100848,2023-12-09,C0007,Accessories,Accessory Bundle,83,2,Paid,2023-12-09,83.0,EUR,83.0,2,166.0,0,0.0,,0,0.0,no_ticket,0,0.0
100263,2023-11-25,C0001,Electronics,Smartphone Z,"740,02 EUR",1,Paid,2023-11-25,740.02,EUR,740.02,1,740.02,0,0.0,,0,0.0,no_ticket,0,0.0
100305,2023-11-26,C0160,Accessories,Charger,17.05,3,Paid,2023-11-26,17.05,EUR,17.05,3,51.150000000000006,0,0.0,,2,-1.5,defect_quality,0,0.0
100283,25/11/2023,C0003,Electronics,NoiseCancel Headphones,$343.43,1,Paid,2023-11-25,343.43,USD,315.9556,1,315.9556,0,0.0,,0,0.0,no_ticket,0,0.0
100997,12/12/2023,C0001,Electronics,Smartphone Z,"706,88 EUR",1,Paid,2023-12-12,706.88,EUR,706.88,1,706.88,0,0.0,,0,0.0,no_ticket,0,0.0
101119,14/12/2023,C0064,Smart Home,NordLock Pro,188.97,2,Paid,2023-12-14,188.97,EUR,188.97,2,377.94,0,0.0,,0,0.0,no_ticket,0,0.0
100465,30/11/2023,C0081,Accessories,Accessory Bundle,62.27,1,Paid,2023-11-30,62.27,EUR,62.27,1,62.27,0,0.0,,0,0.0,no_ticket,0,0.0
100340,27/11/2023,C0059,Accessories,Accessory Bundle,26.09,2,Paid,2023-11-27,26.09,EUR,26.09,2,52.18,0,0.0,,0,0.0,no_ticket,0,0.0
100337,2023-11-27,C0009,Accessories,Screen Protector,"6,38 EUR",1,Pending,2023-11-27,6.38,EUR,6.38,1,6.38,0,0.0,,0,0.0,no_ticket,0,0.0
100156,2023-11-21,C0003,Electronics,TV Pro,1131.22,1,Failed,2023-11-21,1131.22,EUR,1131.22,1,1131.22,0,0.0,,0,0.0,no_ticket,0,0.0
100513,2023-12-01,C0001,Smart Home,NordPlug,18.39,1,Paid,2023-12-01,18.39,EUR,18.39,1,18.39,0,0.0,,0,0.0,no_ticket,0,0.0
100808,08/12/2023,C0028,Smart Home,NordLock Pro,"193,67 EUR",1,Paid,2023-12-08,193.67,EUR,193.67,1,193.67,0,0.0,,0,0.0,no_ticket,0,0.0
100646,2023-12-04,C0102,Accessories,USB-C Cable,"18,98 EUR",1,Paid,2023-12-04,18.98,EUR,18.98,1,18.98,0,0.0,,0,0.0,no_ticket,0,0.0
100540,02/12/2023,C0035,Electronics,TV Pro,978.66,1,Paid,2023-12-02,978.66,EUR,978.66,1,978.66,0,0.0,,0,0.0,no_ticket,0,0.0
100074,2023-11-18,C0129,Smart Home,NordLock Pro,227.10,1,Paid,2023-11-18,227.1,EUR,227.1,1,227.1,0,0.0,,1,0.0,defect_quality,0,0.0
100044,2023-11-16,C0003,Electronics,NoiseCancel Headphones,207.57,1,Paid,2023-11-16,207.57,EUR,207.57,1,207.57,0,0.0,,0,0.0,no_ticket,0,0.0
101198,2023-12-13,C0013,Accessories,Wireless Mouse,26.47,2,Paid,2023-12-13,26.47,EUR,26.47,2,52.94,0,0.0,,0,0.0,no_ticket,0,0.0
100776,2023-12-07,C0093,Accessories,Screen Protector,10.13,3,Paid,2023-12-07,10.13,EUR,10.13,3,30.39,0,0.0,,0,0.0,no_ticket,0,0.0
100801,08/12/2023,C0318,Accessories,Phone Case,30.35,4,Paid,2023-12-08,30.35,EUR,30.35,4,121.4,0,0.0,,0,0.0,no_ticket,0,0.0
100627,2023-12-04,C0022,Accessories,Screen Protector,8.38,1,Paid,2023-12-04,8.38,EUR,8.38,1,8.38,0,0.0,,1,-2.0,defect_quality,0,0.0
100795,2023-12-07,C0002,Accessories,USB-C Cable,"9,83 EUR",1,Paid,2023-12-07,9.83,EUR,9.83,1,9.83,0,0.0,,0,0.0,no_ticket,0,0.0
100569,2023-12-03,C0001,Accessories,Charger,28,1,Paid,2023-12-03,28.0,EUR,28.0,1,28.0,0,0.0,,0,0.0,no_ticket,0,0.0
100254,2023-11-24,C0084,Electronics,Smartphone Z,906.32,1,Paid,2023-11-24,906.32,EUR,906.32,1,906.32,0,0.0,,0,0.0,no_ticket,0,0.0
101003,2023-12-12,C0003,Smart Home,NordLock Pro,217.71,2,Paid,2023-12-12,217.71,EUR,217.71,2,435.42,0,0.0,,0,0.0,no_ticket,0,0.0
100097,19/11/2023,C0001,Smart Home,NordLock Pro,$205.02,1,Paid,2023-11-19,205.02,USD,188.6184,1,188.6184,0,0.0,,0,0.0,no_ticket,0,0.0
100279,25/11/2023,C0002,Electronics,Tablet A,"791,92 EUR",1,Paid,2023-11-25,791.92,EUR,791.92,1,791.92,0,0.0,,0,0.0,no_ticket,0,0.0
100710,2023-12-06,C0181,Electronics,Laptop X,$1439.35,1,Paid,2023-12-06,1439.35,USD,1324.202,1,1324.202,0,0.0,,0,0.0,no_ticket,0,0.0
100296,2023-11-26,C0028,Electronics,TV Pro,1020.82,1,Paid,2023-11-26,1020.82,EUR,1020.82,1,1020.82,0,0.0,,0,0.0,no_ticket,0,0.0
100723,2023-12-06,C0020,Accessories,Laptop Sleeve,"15,59 EUR",2,Paid,2023-12-06,15.59,EUR,15.59,2,31.18,0,0.0,,0,0.0,no_ticket,0,0.0
100346,2023-11-27,C0001,Smart Home,NordLock Pro,210.90,1,Paid,2023-11-27,210.9,EUR,210.9,1,210.9,0,0.0,,0,0.0,no_ticket,0,0.0
100655,2023-12-05,C0023,Accessories,Accessory Bundle,"59,55 EUR",1,Paid,2023-12-05,59.55,EUR,59.55,1,59.55,1,0.0,Rejected,1,-2.0,defect_quality,1,0.0
100099,2023-11-19,C0001,Electronics,TV Pro,$926.93,1,Paid,2023-11-19,926.93,USD,852.7755999999999,1,852.7755999999999,0,0.0,,0,0.0,no_ticket,0,0.0
100470,2023-11-30,C0200,Smart Home,NordLock Pro,"189,66 EUR",1,Paid,2023-11-30,189.66,EUR,189.66,1,189.66,0,0.0,,3,-2.0,defect_quality,0,0.0
100504,2023-12-01,C0037,Accessories,Charger,42.66,1,Paid,2023-12-01,42.66,EUR,42.66,1,42.66,0,0.0,,1,-1.0,delivery,0,0.0
100075,2023-11-18,C0022,Accessories,Wireless Mouse,"44,32 EUR",2,Paid,2023-11-18,44.32,EUR,44.32,2,88.64,0,0.0,,0,0.0,no_ticket,0,0.0
